gene,gene_length,chromosome_region_start,chromosome_region_end,0_hour_time_point_unique_gene_reads,0_hour_total_gene_reads,0_hour_rpkm,6_hour_time_point_unique_gene_reads,6_hour_total_gene_reads,6_hour_rpkm,fold_change_in_rpkm_0_to_6_hours,12_hour_time_point_unique_gene_reads,12_hour_total_gene_reads,12_hour_rpkm,fold_change_in_rpkm_0_to_12_hours,21_hour_time_point_unique_gene_reads,21_hour_total_gene_reads,21_hour_rpkm,fold_change_in_rpkm_0_to_21_hours,divergent_promoter_distance,divergent_class,divergent_promoter_flag,label,FC_0_to_3_protein,FC_0_to_12_protein,FC_0_to_24_protein,go_id,GO:0071941,GO:0003824,GO:0016491,GO:0065003,GO:0016829,GO:0016787,GO:0140096,GO:0003677,GO:0016740,GO:0005975,GO:0006091,GO:0055086,GO:1901135,GO:0140110,GO:0005215,GO:0098772,GO:0140299,GO:0006310,GO:0006281,GO:0140097,GO:0005886,GO:0055085,GO:0140657,GO:0015979,GO:0140098,GO:0003723,GO:0016209,GO:0005840,GO:0043226,GO:0005198,GO:0098754,GO:0006629,GO:0006355,GO:0060089,GO:0006457,GO:0051604,GO:0007155,GO:0006520,GO:0003924,GO:0006790,GO:0009975,GO:0006260,GO:0016853,GO:0006766,GO:0016874,GO:0030163,GO:0016071,GO:0006399,GO:0071554,GO:0006486,GO:0006575,GO:0000910,GO:0022414,GO:0005694,GO:0007059,GO:0005811,GO:0005615,GO:0005576,GO:0005829,GO:0003774,GO:0090729,GO:0005773,GO:0098542,GO:0006351,GO:0042254,GO:0009579,GO:0008289,GO:0023052,GO:0060090,GO:0045735,GO:0140104,GO:0006886
alr1410,667,1673472,1674139,9,9,0.787340687,2,2,0.18980903,-4.148067597,7,7,0.591745434,-1.330539522,64,64,5.374646041,6.826328333,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1414,1378,1676921,1678299,87,87,3.683969742,93,93,4.272149471,1.159659218,271,271,11.08875487,3.010001615,386,386,15.69039277,4.259099251,151,within500,1,Unknown,1,1,1,GO:0004013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1419,1075,1683140,1684215,12,12,0.651356575,14,14,0.824389173,1.265649577,20,20,1.049021142,1.610517469,18,18,0.937906982,1.439928633,1186,1000to1500,1,Unknown,1,1,1,GO:0008276,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1422,586,1685992,1686578,0,0,0,3,3,0.324068148,Inf,1,1,0.096219943,Inf,18,18,1.72056315,Inf,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1423,562,1686841,1687403,0,0,0,0,0,0,1,8,8,0.802631835,Inf,5,5,0.49834421,Inf,10000,not registered,0,Unknown,1,1,1,GO:0008047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1443,1123,1702252,1703375,5,5,0.259798278,7,7,0.394576296,1.518779492,13,13,0.652719077,2.512407252,13,13,0.648424363,2.495876297,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1444,661,1703574,1704235,3,3,0.264829167,4,4,0.383063912,1.44645666,4,4,0.3412096,1.288413975,3,3,0.2542234,-1.041718295,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1447,931,1704797,1705728,3,3,0.188025864,1,1,0.067992816,-2.765378398,5,5,0.302818939,1.610517469,0,0,0,#NAME?,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1448,1255,1705890,1707145,34,34,1.580815591,26,26,1.311421593,-1.205421353,16,16,0.718851141,-2.199086154,27,27,1.205079688,-1.311793408,10000,not registered,0,Unknown,1,1,1,GO:0009399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1449,679,1707406,1708085,55,55,4.726492081,45,47,4.381681357,-1.078693701,153,153,12.70528368,2.688100067,74,74,6.104606482,1.291572349,10000,not registered,0,Unknown,2.331172901,2.722004732,2.829903689,GO:0009399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1460,682,1718507,1719189,24,24,2.053396826,22,22,2.041977791,-1.005592145,36,36,2.976328314,1.449465722,29,29,2.381822268,1.15994251,10000,not registered,0,Unknown,2.002688893,2.115225304,3.014957702,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1468,2107,1729548,1731655,0,0,0,1,1,0.030043337,Inf,1,1,0.026760743,Inf,1,1,0.026584665,Inf,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1470,922,1733387,1734309,15,15,0.949306288,13,13,0.892534761,-1.063607076,26,26,1.590029334,1.674938168,13,13,0.789783687,-1.201982648,10000,not registered,0,Unknown,0.45228935,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1482,1234,1744732,1745966,34,34,1.607717639,44,44,2.257097007,1.403913817,73,73,3.335572696,2.074725445,78,78,3.54058619,2.202243791,10000,not registered,0,Unknown,1,1,1,GO:0016788,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1485,418,1749246,1749664,1,1,0.13959496,2,2,0.302877089,2.169684989,10,10,1.348920727,9.663104815,4,4,0.536018079,3.839809687,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1490,2053,1753001,1755054,4,4,0.113688637,3,3,0.092500699,-1.229057066,3,3,0.082393891,-1.379818763,5,5,0.136419604,1.199940527,10000,not registered,0,Unknown,1,1,1,GO:0016887,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1491,1207,1754950,1756157,1,1,0.048343573,0,0,0,#NAME?,2,2,0.093429803,1.932620963,1,1,0.04640753,-1.041718295,10000,not registered,0,Unknown,1,1,1,GO:0055085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1492,1558,1756459,1758017,100,100,3.745230626,93,93,3.778576362,1.00890352,195,195,7.057158438,1.884305439,170,170,6.111913456,1.631919117,10000,not registered,0,Unknown,1,1,0.192789169,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1493,418,1758109,1758527,17,17,2.373114315,27,27,4.088840696,1.722985139,34,34,4.586330472,1.932620963,46,46,6.164207903,2.597518318,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1498,718,1760713,1761431,0,0,0,1,1,0.088163387,Inf,0,0,0,1,5,5,0.390068866,Inf,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1499,673,1761504,1762177,0,0,0,0,0,0,1,0,0,0,1,1,1,0.083230147,Inf,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1500,1228,1762365,1763593,0,0,0,0,0,0,1,2,2,0.091832063,Inf,4,4,0.182455665,Inf,10000,not registered,0,Unknown,1,1,1,GO:0055085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1501,1405,1763499,1764904,37,37,1.536637471,28,28,1.261520799,-1.218083342,48,48,1.926316403,1.253591976,28,28,1.11629103,-1.376556318,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1519,1468,1779225,1780693,3,3,0.119245286,4,4,0.172483138,1.44645666,39,39,1.497963603,12.56203626,39,40,1.526264011,12.79936562,10000,not registered,0,Unknown,1,1,1,GO:0022857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1520,760,1780621,1781381,1,1,0.076777228,0,0,0,#NAME?,9,9,0.66771576,8.696794333,32,33,2.432182031,31.67842992,10000,not registered,0,Unknown,1,1,1,GO:0016279,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1524,1531,1785869,1787400,10949,10949,417.2970211,3958,3958,163.6489817,-2.549951834,7885,7885,290.395055,-1.436997683,6680,6681,244.4342219,-1.707195571,10000,not registered,0,Unknown,1,1,1,GO:0004497,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1525,499,1787394,1787893,6017,6135,717.3978006,1968,1998,253.4589588,-2.830429842,3674,3736,422.1521755,-1.699381982,3220,3254,365.2689288,-1.964026349,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1526,430,1787849,1788279,649,662,89.83292759,428,436,64.18458564,-1.399602828,282,285,37.37137819,-2.403789529,349,351,45.72296537,-1.964722254,10000,not registered,0,Unknown,1,1,1,GO:0004497,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1526,430,1787849,1788279,649,662,89.83292759,428,436,64.18458564,-1.399602828,282,285,37.37137819,-2.403789529,349,351,45.72296537,-1.964722254,10000,not registered,0,Unknown,1,1,1,GO:0004497,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1527,1828,1788340,1790168,6,6,0.191523063,4,4,0.138514905,-1.382689199,25,25,0.771128096,4.026293673,18,18,0.551559084,2.879857265,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1528,925,1790146,1791071,16,18,1.135472948,11,13,0.889640054,-1.276328491,26,27,1.645829116,1.449465722,37,39,2.36166668,2.079896914,10000,not registered,0,Unknown,1,1,1,GO:0046353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1529,721,1790967,1791688,43,46,3.722790409,30,34,2.985082651,-1.247131434,41,41,3.206352763,-1.161067008,51,52,4.039836669,1.085163607,10000,not registered,0,Unknown,1,1,1.900681622,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1531,1288,1792229,1793517,265,265,12.0053833,241,241,11.84442242,-1.013589593,146,146,6.391454513,-1.878349172,165,165,7.175692328,-1.673062716,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1533,1345,1794344,1795689,218,218,9.457584466,211,211,9.93054032,1.050008103,281,281,11.78003946,1.245565345,371,371,15.4506713,1.633680498,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1534,535,1795989,1796524,9,9,0.981600446,2,2,0.236640417,-4.148067597,1,1,0.105392311,-9.313776651,5,5,0.523494292,-1.875092931,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1536,826,1797710,1798536,70,70,4.944973996,67,67,5.134610014,1.038349245,64,64,4.368804757,-1.131882579,66,66,4.475686062,-1.104852737,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1537,1297,1798558,1799855,40,40,1.799558771,44,44,2.147461609,1.193326744,52,52,2.260612253,1.256203626,55,55,2.375299851,1.31993458,10000,not registered,0,Unknown,1,1,1,GO:0008080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1538,1018,1799843,1800861,5,5,0.28659476,2,2,0.12436407,-2.304481998,6,6,0.332327425,1.159572578,0,0,0,#NAME?,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1539,568,1800802,1801370,1,1,0.102730094,0,1,0.111445971,1.084842495,1,1,0.099269166,-1.034864072,3,3,0.295848006,2.879857265,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1540,487,1801372,1801859,14,14,1.677432657,17,17,2.209696706,1.317308743,23,23,2.662941246,1.587510077,29,29,3.335529337,1.988472874,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1544,469,1804512,1804981,10,11,1.368566364,9,9,1.214737321,-1.126635644,23,23,2.765143682,2.02046737,37,37,4.419006185,3.228930873,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1545,484,1805003,1805487,55,55,6.630760585,41,41,5.362301183,-1.236551316,56,56,6.523871153,-1.016384357,37,37,4.282053514,-1.548500168,10000,not registered,0,Unknown,1,1,0.404777567,GO:0016853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1546,613,1806129,1806742,48,48,4.56905917,27,27,2.788149121,-1.638742754,44,44,4.047202286,-1.128942624,29,29,2.64992298,-1.724223385,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1550,460,1811286,1811746,2,2,0.253698666,11,11,1.513727015,5.96663372,17,17,2.08378928,8.213639092,34,34,4.140157028,16.31919117,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1551,1915,1811732,1813647,5,5,0.152351679,9,9,0.297499636,1.95271649,18,18,0.529988488,3.478717733,33,33,0.965252399,6.335685984,10000,not registered,0,Unknown,1,1,1,GO:0000155,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1555,976,1820259,1821235,45,45,2.690349582,28,28,1.816021232,-1.481452713,165,165,9.532280999,3.543138432,58,58,3.328694235,1.23727201,407,within500,1,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1560,460,1824325,1824785,0,0,0,1,2,0.275223094,Inf,3,3,0.36772752,Inf,4,6,0.730615946,Inf,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1561,2794,1824796,1827590,3,3,0.062652856,3,3,0.067968481,1.084842495,55,55,1.109938709,17.71569216,47,47,0.942252252,15.03925461,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1562,1135,1827510,1828645,7,7,0.359872116,9,9,0.501948726,1.394797493,20,22,1.092922908,3.036975799,11,11,0.542865887,1.508496663,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1563,859,1828546,1829405,5,5,0.33964315,1,1,0.073691864,-4.608963997,5,5,0.328200736,-1.034864072,4,4,0.260833011,-1.302147869,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1564,2305,1829378,1831683,8,8,0.202518675,9,9,0.247163472,1.220447806,49,49,1.198637498,5.918651699,56,56,1.360858046,6.719666953,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1565,718,1831659,1832377,2,2,0.16253675,1,1,0.088163387,-1.843585599,1,1,0.078530482,-2.069728145,2,2,0.156027547,-1.041718295,10000,not registered,0,Unknown,1,1,1,GO:0016491,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1566,973,1832306,1833279,0,0,0,0,0,0,1,4,4,0.231798094,Inf,0,0,0,1,10000,not registered,0,Unknown,1,1,1,GO:0016788,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr1567,691,1833369,1834060,0,0,0,1,1,0.091608266,Inf,2,2,0.163197935,Inf,1,1,0.081062068,Inf,10000,not registered,0,Unknown,1,1,1,GO:0004527,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
