gene,gene_length,chromosome_region_start,chromosome_region_end,0_hour_time_point_unique_gene_reads,0_hour_total_gene_reads,0_hour_rpkm,6_hour_time_point_unique_gene_reads,6_hour_total_gene_reads,6_hour_rpkm,fold_change_in_rpkm_0_to_6_hours,12_hour_time_point_unique_gene_reads,12_hour_total_gene_reads,12_hour_rpkm,fold_change_in_rpkm_0_to_12_hours,21_hour_time_point_unique_gene_reads,21_hour_total_gene_reads,21_hour_rpkm,fold_change_in_rpkm_0_to_21_hours,divergent_promoter_distance,divergent_class,divergent_promoter_flag,label,FC_0_to_3_protein,FC_0_to_12_protein,FC_0_to_24_protein,go_id,GO:0071941,GO:0003824,GO:0016491,GO:0065003,GO:0016829,GO:0016787,GO:0140096,GO:0003677,GO:0016740,GO:0005975,GO:0006091,GO:0055086,GO:1901135,GO:0140110,GO:0005215,GO:0098772,GO:0140299,GO:0006310,GO:0006281,GO:0140097,GO:0005886,GO:0055085,GO:0140657,GO:0015979,GO:0140098,GO:0003723,GO:0016209,GO:0005840,GO:0043226,GO:0005198,GO:0098754,GO:0006629,GO:0006355,GO:0060089,GO:0006457,GO:0051604,GO:0007155,GO:0006520,GO:0003924,GO:0006790,GO:0009975,GO:0006260,GO:0016853,GO:0006766,GO:0016874,GO:0030163,GO:0016071,GO:0006399,GO:0071554,GO:0006486,GO:0006575,GO:0000910,GO:0022414,GO:0005694,GO:0007059,GO:0005811,GO:0005615,GO:0005576,GO:0005829,GO:0003774,GO:0090729,GO:0005773,GO:0098542,GO:0006351,GO:0042254,GO:0009579,GO:0008289,GO:0023052,GO:0060090,GO:0045735,GO:0140104,GO:0006886,old_locus_tag,locus_tag,protein_id,gene_symbol,product,diazo_mean_pident,diazo_hit_count,nondiazo_mean_pident,nondiazo_hit_count,diazo_minus_nondiazo_mean_pident,has_diazo_hit,has_nondiazo_hit,diazo_hit_frac,nondiazo_hit_frac
alr1578,577,1847028,1847605,0,0,0,3,3,0.329122937,Inf,10,10,0.977207736,Inf,2,2,0.194155595,Inf,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1578,PCC7120DELTA_RS09695,WP_010995747.1,PCC7120DELTA_RS09695,hypothetical protein,89.873,1,,0,,1,0,0.125,0
alr1579,769,1847609,1848378,4,4,0.303514659,5,5,0.411581999,1.356053118,67,67,4.912597384,16.18570056,8,8,0.582719264,1.919904844,10000,not registered,0,Unknown,1,12.81182466,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1579,PCC7120DELTA_RS09700,WP_010995748.1,PCC7120DELTA_RS09700,pentapeptide repeat-containing protein,85.586,1,38.8125,2,46.7735,1,1,0.125,1
alr1580,1216,1848716,1849932,11,11,0.527843441,6,6,0.312341998,-1.689953466,83,83,3.848639449,7.291251815,27,27,1.243729448,2.356246854,10000,not registered,0,Unknown,1,4.413903209,4.089120857,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1580,PCC7120DELTA_RS09705,WP_231865518.1,iolE,myo-inosose-2 dehydratase,92.157,1,,0,,1,0,0.125,0
alr1581,490,1850242,1850732,1,1,0.119083047,0,0,0,#NAME?,5,5,0.575355984,4.831552407,1,1,0.11431406,-1.041718295,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1581,PCC7120DELTA_RS09710,WP_010995750.1,PCC7120DELTA_RS09710,YybH family protein,91.473,1,,0,,1,0,0.125,0
alr1582,490,1850669,1851159,1,1,0.119083047,0,0,0,#NAME?,1,1,0.115071197,-1.034864072,0,0,0,#NAME?,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1582,PCC7120DELTA_RS09715,WP_010995751.1,PCC7120DELTA_RS09715,DUF4904 domain-containing protein,90.698,1,,0,,1,0,0.125,0
alr1583,1105,1851087,1852192,1,1,0.052806057,7,7,0.401003783,7.593897462,9,9,0.459243419,8.696794333,6,7,0.354839117,6.719666953,10000,not registered,0,Unknown,1,2.13677595,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1583,PCC7120DELTA_RS09720,WP_010995752.1,PCC7120DELTA_RS09720,sugar phosphate isomerase/epimerase family protein,93.413,1,,0,,1,0,0.125,0
alr1584,2053,1852098,1854151,0,0,0,4,4,0.123334265,Inf,31,31,0.851403545,Inf,9,9,0.245555286,Inf,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1584,PCC7120DELTA_RS09725,WP_010995753.1,PCC7120DELTA_RS09725,galactose oxidase early set domain-containing protein,95.853,1,,0,,1,0,0.125,0
alr1585,1510,1854100,1855610,5,5,0.193214216,6,6,0.25152839,1.301810994,55,55,2.05375414,10.6294153,18,18,0.667715236,3.455828718,10000,not registered,0,Unknown,1,1,1,GO:0004601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1585,PCC7120DELTA_RS09730,WP_010995754.1,PCC7120DELTA_RS09730,Dyp-type peroxidase,53.08366667,3,,0,,1,0,0.375,0
alr1586,2587,1855745,1858332,13,13,0.293219564,17,17,0.415973056,1.418640185,53,53,1.155160023,3.939573501,41,41,0.887734618,3.027542253,10000,not registered,0,Unknown,1,1,1,GO:0005975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1586,PCC7120DELTA_RS09735,WP_010995755.1,PCC7120DELTA_RS09735,glucan 1%2C4-alpha-glucosidase,64.5445,2,,0,,1,0,0.25,0
alr1589,487,1861843,1862330,37,37,4.43321488,27,27,3.509518298,-1.26319754,13,13,1.505140705,-2.94538236,15,15,1.725273795,-2.569571794,1083,1000to1500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1589,PCC7120DELTA_RS09750,WP_010995758.1,PCC7120DELTA_RS09750,hypothetical protein,70.776125,8,61.1025,2,9.673625,1,1,1,1
alr1594,3496,1866957,1870453,795,795,13.26910785,661,661,11.96858321,-1.108661536,2489,2489,40.14358759,3.025341872,2755,2755,44.14138008,3.326627575,10000,not registered,0,Unknown,1,1,1,GO:0003899,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1594,PCC7120DELTA_RS09780,WP_044521002.1,rpoB,DNA-directed RNA polymerase subunit beta,89.7125,8,84.3905,2,5.322,1,1,1,1
alr1595,1978,1870487,1872465,465,465,13.71742786,364,364,11.64897745,-1.177564977,1203,1203,34.29272919,2.499938729,1137,1137,32.19807484,2.347238502,10000,not registered,0,Unknown,1,1,1,GO:0003899,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,0,0,0
alr1596,4153,1872480,1876633,5886,5886,82.69977845,2791,2791,42.54128593,-1.943988684,13074,13075,177.5180326,2.14653577,10800,10800,145.6657846,1.76138059,10000,not registered,0,Unknown,1,0.600396171,1,GO:0003899,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1596,PCC7120DELTA_RS09790,WP_044521003.1,PCC7120DELTA_RS09790,DNA-directed RNA polymerase subunit beta'',73.83625,8,64.617,2,9.21925,1,1,1,1
alr1600,1381,1880382,1881763,12,12,0.507029919,7,7,0.320861101,-1.580216227,35,35,1.429015948,2.818405571,50,50,2.02801916,3.999801758,10000,not registered,0,Unknown,1,1,1,GO:0003824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1600,PCC7120DELTA_RS09810,WP_044521006.1,PCC7120DELTA_RS09810,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,81.646625,8,76.629,2,5.017625,1,1,1,1
alr1604,844,1885188,1886032,25,25,1.728397309,21,21,1.575032633,-1.09737238,55,55,3.674370559,2.125883059,37,37,2.45558519,1.420729584,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1604,PCC7120DELTA_RS09835,WP_010995773.1,PCC7120DELTA_RS09835,M50 family metallopeptidase,90.858,2,50.87,1,39.988,1,1,0.25,0.5
alr1605,1255,1886065,1887320,54,54,2.510707116,15,15,0.756589381,-3.318454078,165,165,7.413152394,2.95261536,79,79,3.525973902,1.404374839,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1605,PCC7120DELTA_RS09840,WP_010995774.1,PCC7120DELTA_RS09840,SpoIID/LytB domain-containing protein,65.39957143,7,52.517,2,12.88257143,1,1,0.875,1
alr1607,739,1888754,1889493,148,148,11.68593043,79,79,6.766987294,-1.726902966,102,102,7.782487702,-1.501567478,129,129,9.777796627,-1.195149672,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,0,0,0
alr1609,1321,1890442,1891763,473,473,20.89317022,694,694,33.25595019,1.591713935,227,227,9.68915156,-2.156346723,588,588,24.93275311,1.19334466,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1609,PCC7120DELTA_RS09860,WP_010995778.1,PCC7120DELTA_RS09860,ISL3 family transposase,43.5505,4,,0,,1,0,0.5,0
alr1612,898,1893337,1894235,27,27,1.754419505,26,26,1.832777394,1.044663143,39,39,2.448786825,1.395781807,24,24,1.497030446,-1.171933082,421,within500,1,Unknown,1,0.50630178,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1612,PCC7120DELTA_RS09875,WP_010995781.1,PCC7120DELTA_RS09875,TIGR00297 family protein,73.109625,8,67.134,2,5.975625,1,1,1,1
alr1613,859,1894392,1895251,118,118,8.015578337,100,101,7.442878305,-1.076946043,840,856,56.18796595,7.009845527,436,443,28.88725602,3.603889177,10000,not registered,0,Unknown,1,1,1,GO:0003755,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1613,PCC7120DELTA_RS09880,WP_010995782.1,PCC7120DELTA_RS09880,peptidylprolyl isomerase,81.22066667,3,50.403,1,30.81766667,1,1,0.375,0.5
alr1615,4447,1898117,1902564,27,27,0.354276752,24,24,0.341630645,-1.037016899,36,36,0.456455118,1.288413975,51,51,0.642390004,1.813243463,10000,not registered,0,Unknown,1,1,1,GO:0004252,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1615,PCC7120DELTA_RS09890,WP_010995784.1,PCC7120DELTA_RS09890,CARDB domain-containing protein,75.7615,2,,0,,1,0,0.25,0
alr1622,700,1910469,1911169,30,30,2.500743992,30,30,2.712913351,1.084842495,133,133,10.71312841,4.283976468,88,89,7.121765913,2.847858851,10000,not registered,0,Unknown,1,1.908565514,2.517211031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1622,PCC7120DELTA_RS09925,WP_010995791.1,PCC7120DELTA_RS09925,DUF4340 domain-containing protein,51.242125,8,32.474,1,18.768125,1,1,1,0.5
alr1624,409,1912257,1912666,0,0,0,0,0,0,1,4,4,0.551441432,Inf,0,0,0,1,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,0,0,0
alr1628,664,1924321,1924985,9,9,0.790897949,2,2,0.190666601,-4.148067597,9,9,0.764252978,-1.034864072,15,16,1.34973227,1.706582083,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1628,PCC7120DELTA_RS09955,WP_010995797.1,PCC7120DELTA_RS09955,cupredoxin domain-containing protein,61.5642,5,,0,,1,0,0.625,0
alr1629,511,1925024,1925535,10,10,1.141892234,10,10,1.23877322,1.084842495,19,19,2.096502625,1.835989915,14,14,1.534627101,1.343933391,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1629,PCC7120DELTA_RS09960,WP_010995798.1,PCC7120DELTA_RS09960,heavy metal-responsive transcriptional regulator,69.09066667,3,51.538,1,17.55266667,1,1,0.375,0.5
alr1631,640,1926267,1926907,17,17,1.549940287,5,5,0.494541496,-3.134095518,3,3,0.264304155,-5.864229743,8,8,0.700173615,-2.213651377,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1631,PCC7120DELTA_RS09970,WP_010995800.1,PCC7120DELTA_RS09970,hypothetical protein,,0,,0,,0,0,0,0
alr1633,1519,1927815,1929334,18,18,0.691449952,18,18,0.750114291,1.084842495,39,39,1.447669894,2.09367271,170,170,6.268835526,9.066217317,10000,not registered,0,Unknown,1,1,1,GO:0015116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1633,PCC7120DELTA_RS09980,WP_010995802.1,PCC7120DELTA_RS09980,SulP family inorganic anion transporter,63.16025,4,73.64,1,-10.47975,1,1,0.5,0.5
alr1634,964,1929275,1930239,4,4,0.242119059,8,8,0.525322087,2.169684989,27,27,1.579244743,6.52259575,209,209,12.14409009,50.15751404,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1634,PCC7120DELTA_RS09985,WP_010995803.1,PCC7120DELTA_RS09985,universal stress protein,58.537,1,56.098,1,2.439,1,1,0.125,0.5
alr1635,1804,1930169,1931973,3,3,0.097035521,3,3,0.105268256,1.084842495,22,22,0.687620566,7.086276864,174,174,5.402670023,55.67724046,10000,not registered,0,Unknown,1,1,1,GO:0008271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1635,PCC7120DELTA_RS09990,WP_010995804.1,PCC7120DELTA_RS09990,SulP family inorganic anion transporter,36.396,1,57.782,1,-21.386,1,1,0.125,0.5
alr1637,421,1936997,1937418,22,22,3.049204868,14,14,2.105031737,-1.448531542,25,25,3.348271163,1.098080093,24,24,3.193190833,1.047220824,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1637,PCC7120DELTA_RS10005,WP_010995806.1,PCC7120DELTA_RS10005,hypothetical protein,,0,,0,,0,0,0,0
alr1652,880,1972228,1973108,8,10,0.663076059,8,9,0.647399777,-1.024214222,17,18,1.153327222,1.739358867,30,31,1.973216552,2.975852508,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1652,PCC7120DELTA_RS10075,WP_010995821.1,PCC7120DELTA_RS10075,PEP-CTERM sorting domain-containing protein,41.026,1,,0,,1,0,0.125,0
alr1653,1048,1973055,1974103,18,19,1.057884704,17,17,1.026834252,-1.030239011,44,46,2.474909136,2.339488534,38,44,2.351728173,2.223047714,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1653,PCC7120DELTA_RS10080,WP_010995822.1,PCC7120DELTA_RS10080,PEP-CTERM sorting domain-containing protein,47.853,1,,0,,1,0,0.125,0
alr1654,1084,1974259,1975343,23,23,1.238068213,10,10,0.583960438,-2.120123439,31,31,1.612482913,1.302418475,46,46,2.376973158,1.919904844,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1654,PCC7120DELTA_RS10085,WP_010995823.1,PCC7120DELTA_RS10085,PEP-CTERM sorting domain-containing protein,92.966,1,,0,,1,0,0.125,0
alr1655,1633,1975340,1976973,27,27,0.964769574,22,22,0.852803952,-1.131291163,25,25,0.863210141,-1.117653198,42,42,1.440651161,1.493259323,10000,not registered,0,Unknown,1,1,1,GO:0022857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1655,PCC7120DELTA_RS10090,WP_010995824.1,PCC7120DELTA_RS10090,efflux RND transporter periplasmic adaptor subunit,96.078,1,,0,,1,0,0.125,0
alr1659,1615,1981084,1982699,22,22,0.794870123,18,18,0.705525453,-1.126635644,22,22,0.768091332,-1.034864072,42,42,1.456707955,1.832636442,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1659,PCC7120DELTA_RS10100,WP_049942394.1,PCC7120DELTA_RS10100,ShlB/FhaC/HecB family hemolysin secretion/activation protein,76.893,2,,0,,1,0,0.25,0
alr1665,1516,1986006,1987522,18,18,0.692818256,14,14,0.584576755,-1.185162171,58,58,2.157205416,3.113667107,41,41,1.514887505,2.186558294,10000,not registered,0,Unknown,1,0.368148356,1,GO:0000155,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1665,PCC7120DELTA_RS10130,WP_010995834.1,PCC7120DELTA_RS10130,DICT sensory domain-containing protein,50.72966667,6,,0,,1,0,0.75,0
alr1668,1384,1990520,1991904,84,84,3.541516058,92,92,4.20789065,1.188160827,61,61,2.485172016,-1.425058723,68,70,2.833072431,-1.250061954,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1668,PCC7120DELTA_RS10145,WP_010995837.1,PCC7120DELTA_RS10145,glycosyltransferase family 4 protein,86.622,2,,0,,1,0,0.25,0
alr1669,811,1991827,1992638,3,3,0.2158472,1,1,0.078053405,-2.765378398,20,20,1.390502747,6.442069876,2,2,0.138135362,-1.562577442,10000,not registered,0,Unknown,1,1,1,GO:0005975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1669,PCC7120DELTA_RS10150,WP_044522858.1,PCC7120DELTA_RS10150,polysaccharide deacetylase family protein,74.5105,4,57.534,1,16.9765,1,1,0.5,0.5
alr1677,943,1999947,2000890,9,9,0.55689951,9,9,0.604148254,1.084842495,139,139,8.311239882,14.92412855,95,95,5.64296869,10.13283112,10000,not registered,0,Unknown,1,1,2.083841942,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1677,PCC7120DELTA_RS10180,WP_010995846.1,PCC7120DELTA_RS10180,tetratricopeptide repeat protein,51.035375,8,37.052,1,13.983375,1,1,1,0.5
alr1680,1219,2003183,2004402,5,5,0.239338364,9,9,0.46735997,1.95271649,10,10,0.46255034,1.932620963,19,19,0.87306308,3.647819203,10000,not registered,0,Unknown,1,1,1,GO:0016301,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr1680,PCC7120DELTA_RS10195,WP_010995849.1,PCC7120DELTA_RS10195,sensor histidine kinase,76.075,2,,0,,1,0,0.25,0
